date current wind salinity temperature
2013-03-16 0.22451288 7.86526 34.861935 28.363657
2013-03-17 0.24223295 4.9945846 34.8595 28.525364
2013-03-18 0.22597988 5.932895 34.869312 28.567434
2013-03-19 0.40719151 6.7619686 34.84887 28.373585
2013-03-20 0.41775358 11.00896 34.799313 28.211079
2013-03-21 0.22827972 7.634663 34.80004 28.163996
2013-03-22 0.31561282 8.958087 34.78076 28.1461
2013-03-23 0.26150748 9.309747 34.786438 28.07021
2013-03-24 0.2865752 8.807143 34.790257 28.068584
2013-03-25 0.31769186 7.716536 34.785572 28.099648
2013-03-26 0.2791611 8.353207 34.806774 28.040869
2013-03-27 0.31649575 8.929936 34.810444 28.048624
2013-03-28 0.32059208 8.468789 34.80181 28.03671
2013-03-29 0.27391362 7.266002 34.80623 27.982012
2013-03-30 0.22632068 5.844709 34.82539 28.127398
2013-03-31 0.16880262 3.6418457 34.850826 28.398012
2013-04-01 0.16480437 3.3332725 34.875755 28.619871
2013-04-02 0.18139184 4.174508 34.88793 28.743921
2013-04-03 0.18473364 7.0672064 34.87864 28.407724
2013-04-04 0.24704684 9.391188 34.873512 28.229586
2013-04-05 0.3362756 11.066593 34.872086 28.115862
2013-04-06 0.32662037 9.37359 34.868374 28.042564
2013-04-07 0.34876186 11.741277 34.866085 27.949816
2013-04-08 0.35624602 11.272518 34.8708 27.850183
2013-04-09 0.32256767 10.73432 34.86813 27.791275
2013-04-10 0.414232 11.950708 34.833 27.676184
2013-04-11 0.4485614 12.578757 34.80205 27.547464
2013-04-12 0.45350966 12.922419 34.771183 27.441431
2013-04-13 0.35890615 9.988427 34.79835 27.361313
2013-04-14 0.23737352 7.046377 34.817543 27.460772
2013-04-15 0.117077805 5.342921 34.826084 27.454222
2013-04-16 0.09330937 4.1513968 34.81742 27.421991
2013-04-17 0.110910535 3.4206595 34.812855 27.719841
2013-04-18 0.17797245 3.6014252 34.81373 27.82957
2013-04-19 0.28231785 2.53774 34.82087 28.018734
2013-04-20 0.34240383 3.0899918 34.854282 28.272072
2013-04-21 0.23362783 2.2654026 34.872654 28.492338
2013-04-22 0.24945566 2.798049 34.89494 28.303171
2013-04-23 0.2688091 2.224028 34.914165 28.395166
2013-04-24 0.27925834 2.794726 34.930096 28.426235
2013-04-25 0.26699606 4.9144673 34.93059 28.028305
2013-04-26 0.35372475 9.088926 34.9206 27.548363
2013-04-27 0.3533889 9.999407 34.92757 27.472477
2013-04-28 0.37979144 10.483736 34.9241 27.432468
2013-04-29 0.4020452 11.3005495 34.919395 27.360582
2013-04-30 0.34180444 11.033603 34.940994 27.199871
2013-05-01 0.2454856 9.887886 34.967224 27.088959
2013-05-02 0.23441227 8.4966955 34.98431 27.051727
2013-05-03 0.2867793 9.438985 35.000053 26.98126
2013-05-04 0.30245233 9.055369 35.01659 26.920982
2013-05-05 0.25476983 7.3175383 35.034454 26.831724
2013-05-06 0.25607687 7.110995 35.041443 26.767685
2013-05-07 0.3075542 9.870691 35.040573 26.694365
2013-05-08 0.34641856 11.288643 35.05495 26.576838
2013-05-09 0.36511824 11.447856 35.052685 26.502262
2013-05-10 0.3784871 10.933418 35.05944 26.420599
2013-05-11 0.41323495 11.538021 35.059105 26.320816
2013-05-12 0.3166388 8.97376 35.070507 26.232006
2013-05-13 0.15597957 5.6815996 35.08271 26.194357
2013-05-14 0.16491568 3.525742 35.09184 26.3835
2013-05-15 0.16679415 3.2035005 35.080208 26.316837
2013-05-16 0.1583041 4.364197 35.08074 26.518217
2013-05-17 0.07980021 7.0311227 35.086323 26.213457
2013-05-18 0.10675643 6.1529994 35.094032 26.180601
2013-05-19 0.14965308 6.7285547 35.099247 26.128704
2013-05-20 0.18367815 6.0261784 35.10151 26.090494
2013-05-21 0.2274963 6.3885818 35.106968 26.056057
2013-05-22 0.26217806 5.820837 35.11494 26.110235
2013-05-23 0.2675978 6.8807282 35.11912 25.993292
2013-05-24 0.2812031 9.134006 35.129837 25.8939
2013-05-25 0.31702933 8.570462 35.137115 25.766266
2013-05-26 0.35918266 10.406346 35.138084 25.663376
2013-05-27 0.4626864 11.055249 35.127808 25.578922
2013-05-28 0.38703555 9.956449 35.119904 25.505362
2013-05-29 0.25951704 9.802446 35.128284 25.4367
2013-05-30 0.3178406 10.259722 35.135868 25.383772
2013-05-31 0.34030774 11.031724 35.150394 25.305622
2013-06-01 0.27584904 9.026205 35.160145 25.25891
2013-06-02 0.21068971 5.8990636 35.165283 25.24929
2013-06-03 0.22705154 6.566473 35.16563 25.239723
2013-06-04 0.3431955 10.424943 35.16868 25.073093
2013-06-05 0.31909603 9.325941 35.171333 24.998915
2013-06-06 0.2531805 8.855297 35.173817 24.96594
2013-06-07 0.3185814 10.476667 35.17273 24.88518
2013-06-08 0.36541638 11.241172 35.175495 24.843042
2013-06-09 0.35948142 11.332528 35.17738 24.812574
2013-06-10 0.29384893 10.048254 35.18147 24.794928
2013-06-11 0.22273825 8.659077 35.184803 24.776947
2013-06-12 0.20936774 5.679919 35.18628 24.953634
2013-06-13 0.13515182 5.0007186 35.183594 24.9343
2013-06-14 0.13841143 4.53974 35.179546 24.929747
2013-06-15 0.21598518 9.308105 35.180096 24.724823
2013-06-16 0.23680776 6.129459 35.186253 24.681602
2013-06-17 0.14872819 3.8881328 35.188206 24.81818
2013-06-18 0.17050779 3.8180254 35.18747 24.92117
2013-06-19 0.2046318 6.6010337 35.18371 24.723228
2013-06-20 0.2514101 6.4596105 35.185066 24.65401
2013-06-21 0.2768721 5.5761414 35.188927 24.639141
2013-06-22 0.2980009 7.8520813 35.1925 24.594645
2013-06-23 0.305456 8.0547905 35.1957 24.548904
2013-06-24 0.3094538 6.9454675 35.202007 24.530087
2013-06-25 0.2852392 7.6588826 35.20695 24.47554
2013-06-26 0.2526206 5.6987123 35.212982 24.464394
2013-06-27 0.21055768 3.9345827 35.21731 24.528248
2013-06-28 0.19275303 5.648815 35.220158 24.504704
2013-06-29 0.14852701 5.600469 35.221565 24.471962
2013-06-30 0.15663995 5.282286 35.22397 24.444473
2013-07-01 0.21479973 8.787236 35.228058 24.275986
2013-07-02 0.18448094 5.4898467 35.23956 24.291979
2013-07-03 0.18805626 7.2523136 35.236862 24.211262
2013-07-04 0.25870317 7.2028794 35.2417 24.190617
2013-07-05 0.2610474 5.049587 35.246826 24.317245
2013-07-06 0.22671112 7.9546933 35.244957 24.245365
2013-07-07 0.28705522 9.414318 35.24792 24.235493
2013-07-08 0.34895504 11.071303 35.252266 24.210314
2013-07-09 0.42228875 12.193633 35.260365 24.136261
2013-07-10 0.44418418 11.975563 35.269257 24.023022
2013-07-11 0.37742856 11.873618 35.280464 23.996471
2013-07-12 0.36421353 11.564373 35.28953 23.970554
2013-07-13 0.2881378 10.153827 35.29754 23.945997
2013-07-14 0.26610824 10.29063 35.3027 23.909964
2013-07-15 0.21652877 8.403713 35.307888 23.980862
2013-07-16 0.188477 8.797491 35.303097 23.930796
2013-07-17 0.24476849 9.422992 35.304234 23.922096
2013-07-18 0.24627332 7.62051 35.30157 24.043877
2013-07-19 0.27497596 6.15788 35.29277 24.102089
2013-07-20 0.32346663 3.5219023 35.297333 24.36097
2013-07-21 0.32021183 4.553798 35.300686 24.345245
2013-07-22 0.31307107 6.209764 35.302963 24.133398
2013-07-23 0.2988207 9.462535 35.304226 24.032455
2013-07-24 0.33689377 10.80636 35.31214 23.913702
2013-07-25 0.38900393 10.924913 35.323036 23.77162
2013-07-26 0.3081719 10.066106 35.322784 23.775902
2013-07-27 0.2504199 10.63675 35.32323 23.800123
2013-07-28 0.27355033 9.540715 35.331463 23.738878
2013-07-29 0.20913425 9.18034 35.33037 23.745758
2013-07-30 0.174303 8.068965 35.33665 23.753874
2013-07-31 0.23892513 8.078685 35.34097 23.679125
2013-08-01 0.19228332 6.5216975 35.34597 23.708567
2013-08-02 0.20110208 6.9565015 35.34589 23.628826
2013-08-03 0.22066358 5.758533 35.347878 23.641998
2013-08-04 0.2326387 3.5144036 35.355724 23.896982
2013-08-05 0.25530556 4.138729 35.365456 23.914267
2013-08-06 0.2535046 4.258355 35.369972 23.972147
2013-08-07 0.2510237 2.577107 35.375298 24.188133
2013-08-08 0.26324183 1.6263921 35.383934 24.409937
2013-08-09 0.23979357 5.0321894 35.38131 24.161436
2013-08-10 0.19618656 4.7410827 35.372936 24.02732
2013-08-11 0.14866757 4.301928 35.373398 24.047087
2013-08-12 0.13075294 3.8238654 35.36872 24.006088
2013-08-13 0.15339436 2.5225737 35.369114 24.3849
2013-08-14 0.18803903 2.9275022 35.381283 24.460129
2013-08-15 0.22198705 3.108615 35.377644 24.698542
2013-08-16 0.242825 5.3366604 35.35639 24.467045
2013-08-17 0.27636895 4.2313633 35.33608 24.839735
2013-08-18 0.28880095 3.541716 35.33837 25.088783
2013-08-19 0.308182 2.8855722 35.336185 25.108982
2013-08-20 0.3543153 2.4111922 35.345154 25.323729
2013-08-21 0.33660275 4.4135976 35.3446 25.18192
2013-08-22 0.2789445 4.9135237 35.321297 24.535679
2013-08-23 0.28191188 5.723113 35.32017 24.362995
2013-08-24 0.21070126 5.0132565 35.315247 24.444872
2013-08-25 0.16636789 6.8553095 35.317783 24.340736
2013-08-26 0.13653105 8.213206 35.3181 24.187407
2013-08-27 0.1463539 6.9716935 35.32346 24.268604
2013-08-28 0.1458783 6.6350904 35.32597 24.370035
2013-08-29 0.20105064 6.494217 35.32118 24.401558
2013-08-30 0.18603843 8.454986 35.32597 24.369226
2013-08-31 0.26059723 7.79931 35.33425 24.326727
2013-09-01 0.29846472 8.75149 35.335503 24.29633
2013-09-02 0.2932926 9.655981 35.333126 24.29323
2013-09-03 0.46504027 12.296931 35.34358 24.130714
2013-09-04 0.47574446 12.614042 35.362003 23.939322
2013-09-05 0.41812927 12.229727 35.372326 23.9425
2013-09-06 0.36040118 11.203694 35.37653 23.93371
2013-09-07 0.35217908 9.988406 35.372467 24.061949
2013-09-08 0.23941907 8.207125 35.371166 24.093447
2013-09-09 0.18205598 5.3553123 35.384758 24.245485
2013-09-10 0.18524632 3.5916295 35.39244 24.651266
2013-09-11 0.24106953 3.113402 35.38354 25.04932
2013-09-12 0.36289355 3.0663593 35.389442 25.370417
2013-09-13 0.36409727 4.026828 35.395634 25.4279
2013-09-14 0.30760482 3.565527 35.389915 25.431114
2013-09-15 0.2889513 3.423154 35.39396 25.442598
2013-09-16 0.33073604 3.4956715 35.396515 25.385996
2013-09-17 0.41698614 4.9237404 35.40059 25.233004
2013-09-18 0.38688216 4.160104 35.423172 25.487581
2013-09-19 0.3955273 4.4836917 35.423668 25.50609
2013-09-20 0.32386163 2.8447745 35.458557 25.920862
2013-09-21 0.25966558 2.79814 35.445816 25.962631
2013-09-22 0.19759089 2.6563067 35.418694 25.846676
2013-09-23 0.23948592 4.2713003 35.404026 25.82216
2013-09-24 0.25823066 3.7759805 35.422684 25.95849
2013-09-25 0.343948 3.8823295 35.451275 26.160835
2013-09-26 0.43498322 5.347009 35.464066 26.015198
2013-09-27 0.36534655 3.796788 35.480392 26.134203
2013-09-28 0.24195163 3.762666 35.48896 26.415035
2013-09-29 0.24637435 3.645832 35.47308 26.259464
2013-09-30 0.23842779 4.8803754 35.469704 26.091915
2013-10-01 0.31121445 5.43488 35.45317 25.793844
2013-10-02 0.3151819 4.216404 35.45996 25.936289
2013-10-03 0.33775795 3.2839289 35.478462 26.518099
2013-10-04 0.28030807 6.057326 35.480923 26.12538
2013-10-05 0.33094952 6.969662 35.45064 25.401302
2013-10-06 0.2778479 5.52002 35.450745 25.452122
2013-10-07 0.2952341 3.2210073 35.466194 26.0441
2013-10-08 0.3115704 4.030267 35.488853 26.443161
2013-10-09 0.22969733 6.2828083 35.487907 26.037418
2013-10-10 0.24264139 6.7412677 35.465256 25.673231
2013-10-11 0.23454705 3.8815155 35.480724 25.997871
2013-10-12 0.25478098 4.321313 35.49693 26.23966
2013-10-13 0.31314132 4.908413 35.494278 26.4061
2013-10-14 0.5264097 4.4822483 35.500328 26.92853
2013-10-15 0.2934345 5.3420777 35.52315 26.837254
2013-10-16 0.32965273 8.389735 35.471844 25.840122
2013-10-17 0.3638034 5.690737 35.447548 25.962753
2013-10-18 0.29206216 4.5576 35.43796 26.349253
2013-10-19 0.3248976 7.7466636 35.446835 26.106644
2013-10-20 0.2963391 8.590114 35.44907 25.845453
2013-10-21 0.2405247 8.487442 35.445873 25.956923
2013-10-22 0.2993414 7.9903445 35.442383 25.992243
2013-10-23 0.22918329 4.4112964 35.41497 26.47271
2013-10-24 0.31096202 4.142082 35.409645 26.717897
2013-10-25 0.18660386 5.115683 35.418827 26.882671
2013-10-26 0.2039441 6.316778 35.43037 26.74877
2013-10-27 0.1691795 5.8402443 35.437477 26.804768
2013-10-28 0.2978433 6.771816 35.443535 26.63369
2013-10-29 0.31399462 4.5144644 35.46504 26.811375
2013-10-30 0.3570828 3.52592 35.52431 27.116049
2013-10-31 0.28091338 3.7893498 35.567818 27.213154
2013-11-01 0.29024395 6.717366 35.54688 26.91385
2013-11-02 0.30223247 9.06927 35.52144 26.664726
2013-11-03 0.30853528 8.031814 35.508335 26.355263
2013-11-04 0.30496904 5.44913 35.50146 26.47799
2013-11-05 0.2476704 8.04555 35.495365 26.279467
2013-11-06 0.2936742 9.076416 35.49249 26.177467
2013-11-07 0.27369937 7.0273933 35.491425 26.290344
2013-11-08 0.18150851 6.7560654 35.476048 26.372356
2013-11-09 0.21050115 5.1866317 35.477974 26.499046
2013-11-10 0.2940819 4.495442 35.490814 26.765648
2013-11-11 0.21992105 5.840425 35.495735 26.858604
2013-11-12 0.3179936 7.1691 35.48771 26.761694
2013-11-13 0.2804107 5.2123547 35.49831 26.884295
2013-11-14 0.30585152 3.898565 35.508675 27.244488
2013-11-15 0.31520304 3.2931676 35.52042 27.844309
2013-11-16 0.32079333 3.5003421 35.529724 28.234394
2013-11-17 0.4285721 4.1003914 35.530575 28.077295
2013-11-18 0.28295448 2.154932 35.551853 28.294224
2013-11-19 0.3210766 2.2417207 35.563595 28.369888
2013-11-20 0.28548643 3.0144744 35.544083 28.240929
2013-11-21 0.31373632 3.4083767 35.506012 28.506533
2013-11-22 0.3448832 4.143367 35.36215 28.636137
2013-11-23 0.3609959 5.6346936 35.148914 28.535927
2013-11-24 0.4437037 4.664371 35.30511 28.35044
2013-11-25 0.46344936 5.146754 35.428165 28.3946
2013-11-26 0.41204587 3.3157516 35.490322 28.551378
2013-11-27 0.22056927 5.905099 35.50258 28.40754
2013-11-28 0.35591292 8.438147 35.441986 27.349157
2013-11-29 0.36954644 3.5539427 35.39015 27.810265
2013-11-30 0.43947786 3.4980967 35.349102 27.995035
2013-12-01 0.35259447 6.9978933 35.381462 27.892017
2013-12-02 0.5026967 10.309402 35.383743 26.862713
2013-12-03 0.34870696 7.759125 35.35988 26.930532
2013-12-04 0.32794052 4.8169465 35.348507 27.324352
2013-12-05 0.3235191 3.800857 35.354416 27.719343
2013-12-06 0.29306215 4.368283 35.37237 27.78778
2013-12-07 0.25639927 7.4170337 35.36952 27.320963
2013-12-08 0.37720856 9.839507 35.366398 27.037159
2013-12-09 0.21362446 6.755636 35.365837 27.169544
2013-12-10 0.3262231 3.498474 35.372128 27.958162
2013-12-11 0.3781393 3.1812916 35.411556 28.33986
2013-12-12 0.3649284 3.1111658 35.45569 28.730066
2013-12-13 0.25902006 2.8683233 35.46513 28.962614
2013-12-14 0.2548054 5.3287916 35.394623 28.676693
2013-12-15 0.24225509 8.084228 35.384388 28.095697
2013-12-16 0.2686222 9.182958 35.396095 27.584473
2013-12-17 0.45302022 10.22385 35.41032 27.117186
2013-12-18 0.4523402 10.548792 35.41681 26.699701
2013-12-19 0.47179213 10.581277 35.38614 26.905987
2013-12-20 0.34486443 9.895694 35.362427 27.022589
2013-12-21 0.22732018 7.538636 35.361526 27.220036
2013-12-22 0.19552113 6.734304 35.36635 27.36004
2013-12-23 0.17019631 5.993332 35.3746 27.531439
2013-12-24 0.16248575 4.7528706 35.3702 27.99063
2013-12-25 0.23122403 5.6283565 35.356483 27.9541
2013-12-26 0.17362182 4.2185044 35.35766 28.380634
2013-12-27 0.2200366 2.6005416 35.378704 28.795263
2013-12-28 0.19745436 2.6595562 35.40942 29.129145
2013-12-29 0.3470339 2.4652982 35.427067 29.387863
2013-12-30 0.4058791 3.4022624 35.451073 29.415863
2013-12-31 0.42823955 5.65981 35.45382 29.199875
2014-01-01 0.4005757 5.939211 35.44651 28.98725
2014-01-02 0.38204193 3.7484794 35.43744 29.117306
2014-01-03 0.39674452 4.3213973 35.47046 29.362583
2014-01-04 0.4381151 5.5379157 35.474777 29.393948
2014-01-05 0.44038683 5.80463 35.441086 29.072742
2014-01-06 0.32943416 4.053072 35.41478 28.88697
2014-01-07 0.20367312 4.6978245 35.408703 29.10904
2014-01-08 0.3085136 7.002044 35.366505 28.72772
2014-01-09 0.20077327 6.8865247 35.36996 28.799623
2014-01-10 0.2294718 7.099892 35.35988 28.743912
2014-01-11 0.26389295 8.563344 35.330647 28.577557
2014-01-12 0.2579044 9.794676 35.291126 28.441664
2014-01-13 0.30980128 10.380218 35.2876 28.19994
2014-01-14 0.4448418 10.450982 35.284264 28.059036
2014-01-15 0.43581897 9.594817 35.274265 28.083294
2014-01-16 0.35559782 9.523466 35.25735 28.098886
2014-01-17 0.29578897 8.6136465 35.26327 28.046707
2014-01-18 0.21556216 5.9438844 35.258545 28.146477
2014-01-19 0.19932878 2.0450835 35.23919 28.626465
2014-01-20 0.20950086 2.9482582 35.246117 28.98763
2014-01-21 0.16339919 3.5326793 35.24695 28.86577
2014-01-22 0.16493727 5.3343616 35.24623 28.82496
2014-01-23 0.14770105 7.29982 35.245575 28.809801
2014-01-24 0.09953222 7.087347 35.245804 28.672636
2014-01-25 0.21139947 4.6983223 35.25052 29.016117
2014-01-26 0.33770785 8.950531 35.241318 28.772047
2014-01-27 0.6958309 14.619658 35.227722 28.157747
2014-01-28 0.6469427 15.598393 35.226097 28.070402
2014-01-29 0.701953 17.119833 35.230213 28.114792
2014-01-30 0.8170497 18.274734 35.129776 28.018452
2014-01-31 0.42257103 8.120073 34.96085 27.972609
2014-02-01 0.35463876 2.3246524 35.01395 28.361525
2014-02-02 0.42062137 9.285671 35.037285 28.11748
2014-02-03 0.41636246 10.649303 34.964596 27.929344
2014-02-04 0.19149397 8.905919 34.970802 28.003977
2014-02-05 0.14021876 8.0369625 35.00537 28.026873
2014-02-06 0.17338197 8.235655 35.023827 27.945375
2014-02-07 0.28469867 10.070518 34.984802 27.850933
2014-02-08 0.27664688 9.087687 34.970863 27.83014
2014-02-09 0.21957482 7.231899 34.95851 28.075964
2014-02-10 0.28222722 8.469105 34.939606 28.148706
2014-02-11 0.28069115 8.326643 34.9604 28.080803
2014-02-12 0.27752784 7.537078 34.965843 28.075445
2014-02-13 0.27642068 7.1178064 34.97144 28.10915
2014-02-14 0.24729203 4.245619 34.978645 28.497719
2014-02-15 0.31612113 3.209885 35.000473 28.751774
2014-02-16 0.39156598 6.037482 35.015144 28.502584
2014-02-17 0.37723124 5.8665857 34.816673 28.293858
2014-02-18 0.3072597 7.4645953 34.828598 28.157923
2014-02-19 0.2562191 6.7503834 34.75968 28.196669
2014-02-20 0.2818761 5.105945 34.75083 28.73856
2014-02-21 0.21352175 6.206958 34.74786 28.608782
2014-02-22 0.17446753 8.020758 34.78364 28.445728
2014-02-23 0.3153746 9.235728 34.83063 28.367067
2014-02-24 0.48114628 9.330589 34.901367 28.180424
2014-02-25 0.3404463 8.945652 34.931053 28.111769
2014-02-26 0.31369314 7.2678785 34.933567 28.27141
2014-02-27 0.3433892 7.179388 34.927517 28.257853
2014-02-28 0.34192964 7.2066793 34.931858 28.269547
2014-03-01 0.3576798 9.702997 34.93171 28.112242
2014-03-02 0.32531774 8.677559 34.938557 28.101381
2014-03-03 0.31947723 9.755155 34.941746 28.118309
2014-03-04 0.40558162 11.7614765 34.945538 28.052305
2014-03-05 0.2834838 9.996642 34.956886 28.066957
2014-03-06 0.24777998 10.231247 34.967045 27.993977
2014-03-07 0.3289047 11.0818615 34.97723 27.920916
2014-03-08 0.49927878 14.366304 34.98545 27.839827
2014-03-09 0.5697957 15.145647 35.008415 27.717453
2014-03-10 0.3610873 10.91497 35.041435 27.568903
2014-03-11 0.44478306 11.875073 35.04331 27.480196
2014-03-12 0.39953598 10.537554 35.047226 27.423244
2014-03-13 0.29222652 7.6889443 35.06494 27.582773
2014-03-14 0.2830984 6.7779 35.069847 27.503859
2014-03-15 0.25186977 3.4928572 35.080177 27.812716
2014-03-16 0.22929178 2.4248693 35.095535 28.074778
2014-03-17 0.23264676 2.4671957 35.105904 28.422867
2014-03-18 0.21217616 6.662009 35.102642 27.870844
2014-03-19 0.3525813 11.579192 35.092846 27.504803
2014-03-20 0.42705482 12.339409 35.080315 27.478384
2014-03-21 0.24941681 8.326 35.043125 27.469261
2014-03-22 0.18432733 8.721178 35.04308 27.466167
2014-03-23 0.19842805 7.2494173 35.0567 27.502125
2014-03-24 0.17182136 5.8994174 35.048607 27.47712
2014-03-25 0.25315168 5.1799054 34.971504 27.489
2014-03-26 0.25621924 3.9113233 34.809944 27.591305
2014-03-27 0.33067667 4.9553456 34.813602 27.531736
2014-03-28 0.34983784 2.7563634 34.842743 27.905949
2014-03-29 0.31202525 3.448923 34.85644 28.134335
2014-03-30 0.2978479 5.951478 34.959366 27.96188
2014-03-31 0.3258232 7.9507027 34.997074 27.722431
2014-04-01 0.3147663 7.994377 35.002613 27.674381
2014-04-02 0.3057187 8.367669 35.003952 27.622763
2014-04-03 0.31103286 9.327878 35.005646 27.568407
2014-04-04 0.2521856 9.056803 35.006405 27.553766
2014-04-05 0.22002128 8.196278 35.006477 27.515722
2014-04-06 0.18092242 7.966123 35.01022 27.564816
2014-04-07 0.21363257 9.659997 35.010628 27.493078
2014-04-08 0.2540467 9.700999 35.01213 27.41031
2014-04-09 0.30182636 10.220327 35.01293 27.333044
2014-04-10 0.24419802 8.60671 35.015587 27.272423
2014-04-11 0.24153578 8.513573 35.011692 27.234453
2014-04-12 0.24656315 7.935706 34.998142 27.251928
2014-04-13 0.42344746 11.616712 34.922302 27.221455
2014-04-14 0.29527003 6.0143266 34.91819 27.349596
2014-04-15 0.2419386 5.0031533 34.87254 27.410582
2014-04-16 0.2605412 6.2313967 34.894363 27.36674
2014-04-17 0.22819538 6.239368 34.91403 27.349276
2014-04-18 0.1678737 5.6093388 34.907593 27.47369
2014-04-19 0.17517889 5.3245583 34.899414 27.361637
2014-04-20 0.14558849 6.934539 34.907547 27.276136
2014-04-21 0.19340163 8.202696 34.91764 27.199556
2014-04-22 0.17316554 7.202128 34.94154 27.107826
2014-04-23 0.2674668 9.8131075 34.947376 27.068903
2014-04-24 0.31643173 9.171365 34.958202 27.019386
2014-04-25 0.30934098 8.513434 34.9623 27.000391
2014-04-26 0.31559843 7.2598133 34.972374 27.06896
2014-04-27 0.3281814 7.376329 34.974216 27.073975
2014-04-28 0.31710738 7.83064 34.98375 27.009071
2014-04-29 0.34439775 8.64617 34.99123 26.941069
2014-04-30 0.29281247 7.0049443 35.000458 26.89744
2014-05-01 0.19598548 2.8942952 35.01028 27.214857
2014-05-02 0.24829158 4.3075166 35.00983 27.126959
2014-05-03 0.22626299 7.621805 34.99652 26.930618
2014-05-04 0.15553206 6.216108 35.00254 26.88001
2014-05-05 0.11384428 4.2485933 35.005447 26.894354
2014-05-06 0.10197349 5.0933228 35.00725 26.933533
2014-05-07 0.14963217 4.970464 34.99528 26.832188
2014-05-08 0.17615563 6.5585685 35.007366 26.793846
2014-05-09 0.2096359 8.165175 35.016445 26.724298
2014-05-10 0.2716943 8.727396 35.023396 26.628235
2014-05-11 0.3077239 9.796469 35.043842 26.575249
2014-05-12 0.3139701 10.332828 35.05659 26.507338
2014-05-13 0.3650844 11.233944 35.061764 26.411291
2014-05-14 0.3847663 11.548628 35.062153 26.323343
2014-05-15 0.38659954 11.065065 35.05646 26.242968
2014-05-16 0.38932627 11.980188 35.06661 26.133442
2014-05-17 0.41578397 12.163481 35.07748 26.007416
2014-05-18 0.37671712 11.230215 35.086815 25.910416
2014-05-19 0.32051623 10.42563 35.093754 25.870829
2014-05-20 0.25132224 9.5291395 35.10078 25.8367
2014-05-21 0.21971528 8.956491 35.105198 25.821407
2014-05-22 0.26386783 8.661289 35.109993 25.770529
2014-05-23 0.25260544 6.4591575 35.111027 25.72884
2014-05-24 0.25000587 3.9350314 35.120094 25.930922
2014-05-25 0.25225046 4.7569475 35.123756 25.88002
2014-05-26 0.2829048 7.8669534 35.127083 25.736
2014-05-27 0.2905892 6.221048 35.132816 25.73797
2014-05-28 0.24555093 6.285299 35.137157 25.765285
2014-05-29 0.22934681 7.5767727 35.14273 25.707695
2014-05-30 0.23455802 8.048645 35.14527 25.61212
2014-05-31 0.2329813 7.4515996 35.14749 25.581259
2014-06-01 0.1796746 7.0215645 35.15292 25.55181
2014-06-02 0.16323897 6.8244524 35.15413 25.54291
2014-06-03 0.15028134 6.177627 35.160633 25.646696
2014-06-04 0.17985703 7.862466 35.16335 25.616146
2014-06-05 0.22763523 9.660115 35.167366 25.56775
2014-06-06 0.25042877 10.166761 35.172794 25.510857
2014-06-07 0.29079968 9.669469 35.177933 25.441439
2014-06-08 0.3768627 9.275947 35.102085 25.381683
2014-06-09 0.38048318 10.627144 35.09727 25.29401
2014-06-10 0.492049 12.075347 35.04665 25.203846
2014-06-11 0.52784497 12.509971 35.096897 25.131067
2014-06-12 0.40032282 10.739054 35.09942 25.067743
2014-06-13 0.31371894 7.4451985 35.095325 25.13856
2014-06-14 0.26195005 7.877053 35.09019 25.101154
2014-06-15 0.25614104 8.636415 35.095512 25.011324
2014-06-16 0.25216973 8.6501665 35.096375 24.954838
2014-06-17 0.26176053 10.024238 35.077057 24.839188
2014-06-18 0.24340086 10.253721 35.081768 24.77488
2014-06-19 0.22161831 8.988612 35.085567 24.761616
2014-06-20 0.18589611 5.2431445 35.093006 24.849472
2014-06-21 0.20241338 5.581738 35.094326 24.799492
2014-06-22 0.21624158 5.956337 35.09949 24.77469
2014-06-23 0.23951179 4.962974 35.10328 24.825521
2014-06-24 0.22798622 3.3486857 35.10711 24.956928
2014-06-25 0.23745573 5.040049 35.11458 24.938696
2014-06-26 0.23471367 8.047428 35.11412 24.805487
2014-06-27 0.23567945 7.108114 35.11672 24.707182
2014-06-28 0.21561088 2.940338 35.11855 25.075298
2014-06-29 0.23765686 6.994565 35.123535 24.83197
2014-06-30 0.19109005 8.219953 35.132374 24.709097
2014-07-01 0.22903953 9.366052 35.140724 24.572723
2014-07-02 0.16474791 8.837347 35.145386 24.43759
2014-07-03 0.25103536 10.17637 35.14382 24.37345
2014-07-04 0.24691759 9.183814 35.141804 24.410406
2014-07-05 0.09708024 5.9838915 35.14823 24.530973
2014-07-06 0.1135108 4.3747673 35.15706 24.57941
2014-07-07 0.18070196 4.6532416 35.163654 24.506605
2014-07-08 0.20056972 3.676666 35.167458 24.523445
2014-07-09 0.21957912 1.4669899 35.17633 24.769514
2014-07-10 0.2610728 4.805556 35.18157 24.571993
2014-07-11 0.28393418 6.797835 35.187553 24.464138
2014-07-12 0.31406245 5.206014 35.195244 24.478395
2014-07-13 0.29570565 7.767297 35.198338 24.40496
2014-07-14 0.29356936 9.278485 35.20663 24.3138
2014-07-15 0.32670498 8.398138 35.208744 24.219728
2014-07-16 0.21731988 5.4848623 35.213184 24.351585
2014-07-17 0.17945528 2.9736936 35.21839 24.4765
2014-07-18 0.16407336 5.5555367 35.225674 24.336565
2014-07-19 0.18078853 6.353126 35.230946 24.271545
2014-07-20 0.1729806 4.94611 35.23797 24.238716
2014-07-21 0.19123355 4.2042303 35.24346 24.18769
